timestamp_ns,stamp_sec,stamp_nanosec,latitude,longitude,altitude
1762674186125984362,1762674186,125984362,31.892601599999978,118.81710599999997,7.376000000000204
1762674186134531978,1762674186,134531978,31.892601599999978,118.81710599999997,7.376000000000204
1762674186134893425,1762674186,134893425,31.892601599999978,118.81710599999997,7.376000000000204
1762674186144490117,1762674186,144490117,31.892601599999978,118.81710599999997,7.376000000000204
1762674186144770602,1762674186,144770602,31.892601599999978,118.81710599999997,7.376000000000204
1762674186154694532,1762674186,154694532,31.892601599999978,118.81710599999997,7.376000000000204
1762674186155701783,1762674186,155701783,31.892601599999978,118.81710599999997,7.376000000000204
1762674186164622526,1762674186,164622526,31.892601599999978,118.81710599999997,7.376000000000204
1762674186165146184,1762674186,165146184,31.892601599999978,118.81710599999997,7.376000000000204
1762674186174525272,1762674186,174525272,31.892601599999978,118.81710599999997,7.376000000000204
1762674186174904287,1762674186,174904287,31.892601599999978,118.81710599999997,7.376000000000204
1762674186184484435,1762674186,184484435,31.892601599999978,118.81710599999997,7.376000000000204
1762674186184876890,1762674186,184876890,31.892601599999978,118.81710599999997,7.376000000000204
1762674186194663602,1762674186,194663602,31.892601599999978,118.81710599999997,7.376000000000204
1762674186195103002,1762674186,195103002,31.892601599999978,118.81710599999997,7.376000000000204
1762674186204549835,1762674186,204549835,31.892601599999978,118.81710599999997,7.376000000000204
1762674186205000884,1762674186,205000884,31.892601599999978,118.81710599999997,7.376000000000204
1762674186214475749,1762674186,214475749,31.892601599999978,118.81710599999997,7.376000000000204
1762674186214802955,1762674186,214802955,31.892601599999978,118.81710599999997,7.376000000000204
1762674186224544482,1762674186,224544482,31.892601599999978,118.81710599999997,7.376000000000204
1762674186224949514,1762674186,224949514,31.892601599999978,118.81710599999997,7.376000000000204
1762674186234517405,1762674186,234517405,31.892601599999978,118.81710599999997,7.376000000000204
1762674186234891396,1762674186,234891396,31.892601599999978,118.81710599999997,7.376000000000204
1762674186244568921,1762674186,244568921,31.892601599999978,118.81710599999997,7.376000000000204
1762674186244879487,1762674186,244879487,31.892601599999978,118.81710599999997,7.376000000000204
1762674186254628278,1762674186,254628278,31.892601599999978,118.81710599999997,7.376000000000204
1762674186254997501,1762674186,254997501,31.892601599999978,118.81710599999997,7.376000000000204
1762674186264508303,1762674186,264508303,31.892601599999978,118.81710599999997,7.376000000000204
1762674186264896119,1762674186,264896119,31.892601599999978,118.81710599999997,7.376000000000204
1762674186274668910,1762674186,274668910,31.892601599999978,118.81710599999997,7.376000000000204
1762674186275045173,1762674186,275045173,31.892601599999978,118.81710599999997,7.376000000000204
1762674186284496422,1762674186,284496422,31.892601599999978,118.81710599999997,7.376000000000204
1762674186284996880,1762674186,284996880,31.892601599999978,118.81710599999997,7.376000000000204
1762674186304580959,1762674186,304580959,31.892601599999978,118.81710599999997,7.376000000000204
1762674186304981862,1762674186,304981862,31.892601599999978,118.81710599999997,7.376000000000204
1762674186314502201,1762674186,314502201,31.892601599999978,118.81710599999997,7.376000000000204
1762674186314886976,1762674186,314886976,31.892601599999978,118.81710599999997,7.376000000000204
1762674186324483540,1762674186,324483540,31.892601599999978,118.81710599999997,7.376000000000204
1762674186324822298,1762674186,324822298,31.892601599999978,118.81710599999997,7.376000000000204
1762674186334737044,1762674186,334737044,31.892601599999978,118.81710599999997,7.376000000000204
1762674186335432929,1762674186,335432929,31.892601599999978,118.81710599999997,7.376000000000204
1762674186344551660,1762674186,344551660,31.892601599999978,118.81710599999997,7.376000000000204
1762674186344963572,1762674186,344963572,31.892601599999978,118.81710599999997,7.376000000000204
1762674186354656106,1762674186,354656106,31.892601599999978,118.81710599999997,7.376000000000204
1762674186355066769,1762674186,355066769,31.892601599999978,118.81710599999997,7.376000000000204
1762674186364487906,1762674186,364487906,31.892601599999978,118.81710599999997,7.376000000000204
1762674186364921674,1762674186,364921674,31.892601599999978,118.81710599999997,7.376000000000204
1762674186374521662,1762674186,374521662,31.892601599999978,118.81710599999997,7.376000000000204
1762674186374918470,1762674186,374918470,31.892601599999978,118.81710599999997,7.376000000000204
1762674186384509497,1762674186,384509497,31.892601599999978,118.81710599999997,7.376000000000204
1762674186384851488,1762674186,384851488,31.892601599999978,118.81710599999997,7.376000000000204
1762674186394542806,1762674186,394542806,31.892601599999978,118.81710599999997,7.376000000000204
1762674186394934525,1762674186,394934525,31.892601599999978,118.81710599999997,7.376000000000204
1762674186404671507,1762674186,404671507,31.892601599999978,118.81710599999997,7.376000000000204
1762674186405131196,1762674186,405131196,31.892601599999978,118.81710599999997,7.376000000000204
1762674186414659919,1762674186,414659919,31.892601599999978,118.81710599999997,7.376000000000204
1762674186415423293,1762674186,415423293,31.892601599999978,118.81710599999997,7.376000000000204
1762674186424718219,1762674186,424718219,31.892601599999978,118.81710599999997,7.376000000000204
1762674186425576987,1762674186,425576987,31.892601599999978,118.81710599999997,7.376000000000204
1762674186434523395,1762674186,434523395,31.892601599999978,118.81710599999997,7.376000000000204
1762674186434886730,1762674186,434886730,31.892601599999978,118.81710599999997,7.376000000000204
1762674186444680994,1762674186,444680994,31.892601599999978,118.81710599999997,7.376000000000204
1762674186445305133,1762674186,445305133,31.892601599999978,118.81710599999997,7.376000000000204
1762674186454595100,1762674186,454595100,31.892601599999978,118.81710599999997,7.376000000000204
1762674186455550029,1762674186,455550029,31.892601599999978,118.81710599999997,7.376000000000204
1762674186464510965,1762674186,464510965,31.892601599999978,118.81710599999997,7.376000000000204
1762674186464863868,1762674186,464863868,31.892601599999978,118.81710599999997,7.376000000000204
1762674186474522609,1762674186,474522609,31.892601599999978,118.81710599999997,7.376000000000204
1762674186474916793,1762674186,474916793,31.892601599999978,118.81710599999997,7.376000000000204
1762674186484480204,1762674186,484480204,31.892601599999978,118.81710599999997,7.375
1762674186484801266,1762674186,484801266,31.892601599999978,118.81710599999997,7.375
1762674186494518472,1762674186,494518472,31.892601599999978,118.81710599999997,7.375
1762674186494907471,1762674186,494907471,31.892601599999978,118.81710599999997,7.375
1762674186504668774,1762674186,504668774,31.892601599999978,118.81710599999997,7.375
1762674186505179344,1762674186,505179344,31.892601599999978,118.81710599999997,7.375
1762674186514773956,1762674186,514773956,31.892601599999978,118.81710599999997,7.375
1762674186515160811,1762674186,515160811,31.892601599999978,118.81710599999997,7.375
1762674186524740063,1762674186,524740063,31.892601599999978,118.81710599999997,7.375
1762674186525096197,1762674186,525096197,31.892601599999978,118.81710599999997,7.375
1762674186534748442,1762674186,534748442,31.892601599999978,118.81710599999997,7.375
1762674186535121505,1762674186,535121505,31.892601599999978,118.81710599999997,7.375
1762674186544507825,1762674186,544507825,31.892601599999978,118.81710599999997,7.375
1762674186544810519,1762674186,544810519,31.892601599999978,118.81710599999997,7.375
1762674186554512141,1762674186,554512141,31.892601599999978,118.81710599999997,7.375
1762674186554936437,1762674186,554936437,31.892601599999978,118.81710599999997,7.375
1762674186564465512,1762674186,564465512,31.892601599999978,118.81710599999997,7.375
1762674186564796046,1762674186,564796046,31.892601599999978,118.81710599999997,7.375
1762674186574813290,1762674186,574813290,31.892601599999978,118.81710599999997,7.375
1762674186575785468,1762674186,575785468,31.892601599999978,118.81710599999997,7.375
1762674186584483583,1762674186,584483583,31.892601599999978,118.81710599999997,7.375
1762674186584782149,1762674186,584782149,31.892601599999978,118.81710599999997,7.375
1762674186594544284,1762674186,594544284,31.892601599999978,118.81710599999997,7.375
1762674186594947235,1762674186,594947235,31.892601599999978,118.81710599999997,7.375
1762674186605583371,1762674186,605583371,31.892601599999978,118.81710599999997,7.375
1762674186606181878,1762674186,606181878,31.892601599999978,118.81710599999997,7.375
1762674186614658709,1762674186,614658709,31.892601599999978,118.81710599999997,7.375
1762674186615627239,1762674186,615627239,31.892601599999978,118.81710599999997,7.375
1762674186624472781,1762674186,624472781,31.892601599999978,118.81710599999997,7.375
1762674186624824083,1762674186,624824083,31.892601599999978,118.81710599999997,7.375
1762674186634580394,1762674186,634580394,31.892601599999978,118.81710599999997,7.375
1762674186635336792,1762674186,635336792,31.892601599999978,118.81710599999997,7.375
1762674186644496932,1762674186,644496932,31.892601599999978,118.81710599999997,7.375
1762674186644789162,1762674186,644789162,31.892601599999978,118.81710599999997,7.375
1762674186654655331,1762674186,654655331,31.892601599999978,118.81710599999997,7.375
1762674186655149356,1762674186,655149356,31.892601599999978,118.81710599999997,7.375
1762674186664618590,1762674186,664618590,31.892601599999978,118.81710599999997,7.375
1762674186665221449,1762674186,665221449,31.892601599999978,118.81710599999997,7.375
1762674186704536714,1762674186,704536714,31.892601599999978,118.81710599999997,7.375
1762674186746322457,1762674186,746322457,31.892601599999978,118.81710599999997,7.375
1762674186746872324,1762674186,746872324,31.892601599999978,118.81710599999997,7.375
1762674186754553172,1762674186,754553172,31.892601599999978,118.81710599999997,7.375
1762674186755506630,1762674186,755506630,31.892601599999978,118.81710599999997,7.375
1762674186764498798,1762674186,764498798,31.892601599999978,118.81710599999997,7.375
1762674186764881173,1762674186,764881173,31.892601599999978,118.81710599999997,7.375
1762674186774553451,1762674186,774553451,31.892601599999978,118.81710599999997,7.375
1762674186774938162,1762674186,774938162,31.892601599999978,118.81710599999997,7.375
1762674186784500581,1762674186,784500581,31.892601599999978,118.81710599999997,7.375
1762674186784816555,1762674186,784816555,31.892601599999978,118.81710599999997,7.375
1762674186794654852,1762674186,794654852,31.892601599999978,118.81710599999997,7.375
1762674186795987805,1762674186,795987805,31.892601599999978,118.81710599999997,7.375
1762674186805690707,1762674186,805690707,31.892601599999978,118.81710599999997,7.375
1762674186806467265,1762674186,806467265,31.892601599999978,118.81710599999997,7.375
1762674186814628058,1762674186,814628058,31.892601599999978,118.81710599999997,7.375
1762674186815487882,1762674186,815487882,31.892601599999978,118.81710599999997,7.375
1762674186825057630,1762674186,825057630,31.892601599999978,118.81710599999997,7.375
1762674186825649033,1762674186,825649033,31.892601599999978,118.81710599999997,7.375
1762674186835081626,1762674186,835081626,31.892601599999978,118.81710599999997,7.375
1762674186836275120,1762674186,836275120,31.892601599999978,118.81710599999997,7.375
1762674186844508970,1762674186,844508970,31.892601599999978,118.81710599999997,7.375
1762674186844848401,1762674186,844848401,31.892601599999978,118.81710599999997,7.375
1762674186854651081,1762674186,854651081,31.892601599999978,118.81710599999997,7.375
1762674186855388086,1762674186,855388086,31.892601599999978,118.81710599999997,7.375
1762674186864479969,1762674186,864479969,31.892601599999978,118.81710599999997,7.375
1762674186864857160,1762674186,864857160,31.892601599999978,118.81710599999997,7.375
1762674186874704769,1762674186,874704769,31.892601599999978,118.81710599999997,7.375
1762674186875597105,1762674186,875597105,31.892601599999978,118.81710599999997,7.375
1762674186884403991,1762674186,884403991,31.892601599999978,118.81710599999997,7.375
1762674186884664571,1762674186,884664571,31.892601599999978,118.81710599999997,7.375
1762674186894513396,1762674186,894513396,31.892601599999978,118.81710599999997,7.375
1762674186894995805,1762674186,894995805,31.892601599999978,118.81710599999997,7.375
1762674186906038380,1762674186,906038380,31.892601599999978,118.81710599999997,7.375
1762674186906719929,1762674186,906719929,31.892601599999978,118.81710599999997,7.375
1762674186914767856,1762674186,914767856,31.892601599999978,118.81710599999997,7.375
1762674186915154871,1762674186,915154871,31.892601599999978,118.81710599999997,7.375
1762674186924517191,1762674186,924517191,31.892601599999978,118.81710599999997,7.375
1762674186924846029,1762674186,924846029,31.892601599999978,118.81710599999997,7.375
1762674186934494210,1762674186,934494210,31.892601599999978,118.81710599999997,7.375
1762674186934895529,1762674186,934895529,31.892601599999978,118.81710599999997,7.375
1762674186944536190,1762674186,944536190,31.892601599999978,118.81710599999997,7.375
1762674186944871524,1762674186,944871524,31.892601599999978,118.81710599999997,7.375
1762674186955588909,1762674186,955588909,31.892601599999978,118.81710599999997,7.375
1762674186957116682,1762674186,957116682,31.892601599999978,118.81710599999997,7.375
1762674186964511893,1762674186,964511893,31.892601599999978,118.81710599999997,7.375
1762674186964883580,1762674186,964883580,31.892601599999978,118.81710599999997,7.375
1762674186974554577,1762674186,974554577,31.892601599999978,118.81710599999997,7.375
1762674186974983001,1762674186,974983001,31.892601599999978,118.81710599999997,7.375
1762674186984768240,1762674186,984768240,31.892601599999978,118.81710599999997,7.375
1762674186985175544,1762674186,985175544,31.892601599999978,118.81710599999997,7.375
1762674186994811533,1762674186,994811533,31.892601599999978,118.81710599999997,7.375
1762674186995286134,1762674186,995286134,31.892601599999978,118.81710599999997,7.375
1762674187004775144,1762674187,4775144,31.892601599999978,118.81710599999997,7.375
1762674187005168143,1762674187,5168143,31.892601599999978,118.81710599999997,7.375
1762674187014524190,1762674187,14524190,31.892601599999978,118.81710599999997,7.375
1762674187014896229,1762674187,14896229,31.892601599999978,118.81710599999997,7.375
1762674187024493657,1762674187,24493657,31.892601599999978,118.81710599999997,7.375
1762674187024866688,1762674187,24866688,31.892601599999978,118.81710599999997,7.375
1762674187034526997,1762674187,34526997,31.892601599999978,118.81710599999997,7.375
1762674187034914877,1762674187,34914877,31.892601599999978,118.81710599999997,7.375
1762674187044539761,1762674187,44539761,31.892601599999978,118.81710599999997,7.375
1762674187044900696,1762674187,44900696,31.892601599999978,118.81710599999997,7.375
1762674187055355068,1762674187,55355068,31.892601599999978,118.81710599999997,7.375
1762674187055938247,1762674187,55938247,31.892601599999978,118.81710599999997,7.375
1762674187064477831,1762674187,64477831,31.892601599999978,118.81710599999997,7.375
1762674187064838158,1762674187,64838158,31.892601599999978,118.81710599999997,7.375
1762674187074522531,1762674187,74522531,31.892601599999978,118.81710599999997,7.375
1762674187074932203,1762674187,74932203,31.892601599999978,118.81710599999997,7.375
1762674187084489406,1762674187,84489406,31.892601599999978,118.81710599999997,7.375
1762674187084843365,1762674187,84843365,31.892601599999978,118.81710599999997,7.375
1762674187094517242,1762674187,94517242,31.892601599999978,118.81710599999997,7.375
1762674187094949186,1762674187,94949186,31.892601599999978,118.81710599999997,7.375
1762674187104520982,1762674187,104520982,31.892601599999978,118.81710599999997,7.375
1762674187104987679,1762674187,104987679,31.892601599999978,118.81710599999997,7.375
1762674187114534034,1762674187,114534034,31.892601599999978,118.81710599999997,7.375
1762674187114963418,1762674187,114963418,31.892601599999978,118.81710599999997,7.375
1762674187124548813,1762674187,124548813,31.892601599999978,118.81710599999997,7.375
1762674187125016694,1762674187,125016694,31.892601599999978,118.81710599999997,7.375
1762674187134544681,1762674187,134544681,31.892601599999978,118.81710599999997,7.375
1762674187134935824,1762674187,134935824,31.892601599999978,118.81710599999997,7.375
1762674187144581989,1762674187,144581989,31.892601599999978,118.81710599999997,7.375
1762674187145042702,1762674187,145042702,31.892601599999978,118.81710599999997,7.375
1762674187154545568,1762674187,154545568,31.892601599999978,118.81710599999997,7.375
1762674187154963464,1762674187,154963464,31.892601599999978,118.81710599999997,7.375
1762674187164541179,1762674187,164541179,31.892601599999978,118.81710599999997,7.375
1762674187165170951,1762674187,165170951,31.892601599999978,118.81710599999997,7.375
1762674187174522294,1762674187,174522294,31.892601599999978,118.81710599999997,7.375
1762674187175184035,1762674187,175184035,31.892601599999978,118.81710599999997,7.375
1762674187184550194,1762674187,184550194,31.892601599999978,118.81710599999997,7.375
1762674187185150750,1762674187,185150750,31.892601599999978,118.81710599999997,7.375
1762674187194538254,1762674187,194538254,31.892601599999978,118.81710599999997,7.375
1762674187194938197,1762674187,194938197,31.892601599999978,118.81710599999997,7.375
1762674187204584682,1762674187,204584682,31.892601599999978,118.81710599999997,7.375
1762674187204981457,1762674187,204981457,31.892601599999978,118.81710599999997,7.375
1762674187214685191,1762674187,214685191,31.892601599999978,118.81710599999997,7.375
1762674187215120944,1762674187,215120944,31.892601599999978,118.81710599999997,7.375
1762674187224561569,1762674187,224561569,31.892601599999978,118.81710599999997,7.375
1762674187225003785,1762674187,225003785,31.892601599999978,118.81710599999997,7.375
1762674187234518587,1762674187,234518587,31.892601599999978,118.81710599999997,7.375
1762674187234908579,1762674187,234908579,31.892601599999978,118.81710599999997,7.375
1762674187244567160,1762674187,244567160,31.892601599999978,118.81710599999997,7.375
1762674187244954335,1762674187,244954335,31.892601599999978,118.81710599999997,7.375
1762674187254532755,1762674187,254532755,31.892601599999978,118.81710599999997,7.375
1762674187254974971,1762674187,254974971,31.892601599999978,118.81710599999997,7.375
1762674187264522126,1762674187,264522126,31.892601599999978,118.81710599999997,7.375
1762674187264955670,1762674187,264955670,31.892601599999978,118.81710599999997,7.375
1762674187274528425,1762674187,274528425,31.892601599999978,118.81710599999997,7.375
1762674187274987410,1762674187,274987410,31.892601599999978,118.81710599999997,7.375
1762674187284473988,1762674187,284473988,31.892601599999978,118.81710599999997,7.375
1762674187284826987,1762674187,284826987,31.892601599999978,118.81710599999997,7.375
1762674187294600546,1762674187,294600546,31.892601599999978,118.81710599999997,7.375
1762674187294976809,1762674187,294976809,31.892601599999978,118.81710599999997,7.375
1762674187304525020,1762674187,304525020,31.892601599999978,118.81710599999997,7.375
1762674187304913699,1762674187,304913699,31.892601599999978,118.81710599999997,7.375
1762674187314501975,1762674187,314501975,31.892601599999978,118.81710599999997,7.375
1762674187314886110,1762674187,314886110,31.892601599999978,118.81710599999997,7.375
1762674187324458194,1762674187,324458194,31.892601599999978,118.81710599999997,7.375
1762674187324773112,1762674187,324773112,31.892601599999978,118.81710599999997,7.375
1762674187334536367,1762674187,334536367,31.892601599999978,118.81710599999997,7.375
1762674187334930262,1762674187,334930262,31.892601599999978,118.81710599999997,7.375
1762674187344540138,1762674187,344540138,31.892601599999978,118.81710599999997,7.375
1762674187344925649,1762674187,344925649,31.892601599999978,118.81710599999997,7.375
1762674187354581574,1762674187,354581574,31.892601599999978,118.81710599999997,7.375
1762674187354992590,1762674187,354992590,31.892601599999978,118.81710599999997,7.375
1762674187364485664,1762674187,364485664,31.892601599999978,118.81710599999997,7.375
1762674187364839047,1762674187,364839047,31.892601599999978,118.81710599999997,7.375
1762674187374524668,1762674187,374524668,31.892601599999978,118.81710599999997,7.375
1762674187375092039,1762674187,375092039,31.892601599999978,118.81710599999997,7.375
1762674187384461623,1762674187,384461623,31.892601599999978,118.81710599999997,7.375
1762674187384770845,1762674187,384770845,31.892601599999978,118.81710599999997,7.375
1762674187394659574,1762674187,394659574,31.892601599999978,118.81710599999997,7.375
1762674187395681193,1762674187,395681193,31.892601599999978,118.81710599999997,7.375
1762674187405830983,1762674187,405830983,31.892601599999978,118.81710599999997,7.375
1762674187406387922,1762674187,406387922,31.892601599999978,118.81710599999997,7.375
1762674187415220983,1762674187,415220983,31.892601599999978,118.81710599999997,7.375
1762674187415783426,1762674187,415783426,31.892601599999978,118.81710599999997,7.375
1762674187424556039,1762674187,424556039,31.892601599999978,118.81710599999997,7.375
1762674187425935072,1762674187,425935072,31.892601599999978,118.81710599999997,7.375
1762674187434532578,1762674187,434532578,31.892601599999978,118.81710599999997,7.375
1762674187434929129,1762674187,434929129,31.892601599999978,118.81710599999997,7.375
1762674187444548477,1762674187,444548477,31.892601599999978,118.81710599999997,7.375
1762674187444899524,1762674187,444899524,31.892601599999978,118.81710599999997,7.375
1762674187454940160,1762674187,454940160,31.892601599999978,118.81710599999997,7.375
1762674187455341352,1762674187,455341352,31.892601599999978,118.81710599999997,7.375
1762674187464794329,1762674187,464794329,31.892601599999978,118.81710599999997,7.375
1762674187465147904,1762674187,465147904,31.892601599999978,118.81710599999997,7.375
1762674187474771380,1762674187,474771380,31.892601599999978,118.81710599999997,7.375
1762674187475257245,1762674187,475257245,31.892601599999978,118.81710599999997,7.375
1762674187484471370,1762674187,484471370,31.892601599999978,118.81710599999997,7.375
1762674187484825777,1762674187,484825777,31.892601599999978,118.81710599999997,7.375
1762674187494567303,1762674187,494567303,31.892601599999978,118.81710599999997,7.375
1762674187495003311,1762674187,495003311,31.892601599999978,118.81710599999997,7.375
1762674187504564643,1762674187,504564643,31.892601599999978,118.81710599999997,7.375
1762674187504979114,1762674187,504979114,31.892601599999978,118.81710599999997,7.375
1762674187514519933,1762674187,514519933,31.892601599999978,118.81710599999997,7.375
1762674187514923525,1762674187,514923525,31.892601599999978,118.81710599999997,7.375
1762674187524580346,1762674187,524580346,31.892601599999978,118.81710599999997,7.375
1762674187525013730,1762674187,525013730,31.892601599999978,118.81710599999997,7.375
1762674187534621110,1762674187,534621110,31.892601599999978,118.81710599999997,7.375
1762674187535004733,1762674187,535004733,31.892601599999978,118.81710599999997,7.375
1762674187544514000,1762674187,544514000,31.892601599999978,118.81710599999997,7.375
1762674187544839062,1762674187,544839062,31.892601599999978,118.81710599999997,7.375
1762674187554553804,1762674187,554553804,31.892601599999978,118.81710599999997,7.375
1762674187554928499,1762674187,554928499,31.892601599999978,118.81710599999997,7.375
1762674187564571144,1762674187,564571144,31.892601599999978,118.81710599999997,7.375
1762674187565090482,1762674187,565090482,31.892601599999978,118.81710599999997,7.375
1762674187574555459,1762674187,574555459,31.892601599999978,118.81710599999997,7.375
1762674187575230928,1762674187,575230928,31.892601599999978,118.81710599999997,7.375
1762674187584496829,1762674187,584496829,31.892601599999978,118.81710599999997,7.375
1762674187584868676,1762674187,584868676,31.892601599999978,118.81710599999997,7.375
1762674187594509625,1762674187,594509625,31.892601599999978,118.81710599999997,7.375
1762674187594915937,1762674187,594915937,31.892601599999978,118.81710599999997,7.375
1762674187606494042,1762674187,606494042,31.892601599999978,118.81710599999997,7.375
1762674187607537613,1762674187,607537613,31.892601599999978,118.81710599999997,7.375
1762674187614489584,1762674187,614489584,31.892601599999978,118.81710599999997,7.375
1762674187614845398,1762674187,614845398,31.892601599999978,118.81710599999997,7.375
1762674187624538732,1762674187,624538732,31.892601599999978,118.81710599999997,7.375
1762674187624957844,1762674187,624957844,31.892601599999978,118.81710599999997,7.375
1762674187634542152,1762674187,634542152,31.892601599999978,118.81710599999997,7.375
1762674187634920943,1762674187,634920943,31.892601599999978,118.81710599999997,7.375
1762674187644516067,1762674187,644516067,31.892601599999978,118.81710599999997,7.375
1762674187644846345,1762674187,644846345,31.892601599999978,118.81710599999997,7.375
1762674187654678017,1762674187,654678017,31.892601599999978,118.81710599999997,7.375
1762674187655071337,1762674187,655071337,31.892601599999978,118.81710599999997,7.375
1762674187664470233,1762674187,664470233,31.892601599999978,118.81710599999997,7.375
1762674187664973346,1762674187,664973346,31.892601599999978,118.81710599999997,7.375
1762674187674528598,1762674187,674528598,31.892601599999978,118.81710599999997,7.375
