timestamp_ns,stamp_sec,stamp_nanosec,ori_x,ori_y,ori_z,ori_w,ang_x,ang_y,ang_z,lin_x,lin_y,lin_z
1762674186040986832,1762674186,40986832,0.0023112049886030678,-0.0009261341604698085,-0.7593775693260191,0.6506454547689734,0.0007448751088248474,-0.001252470960511258,0.0004535325327768159,-0.026318359375000003,-0.013159179687500001,9.866992187500001
1762674186061031624,1762674186,61031624,0.0023112049886030678,-0.0009261341604698085,-0.7593775693260191,0.6506454547689734,0.000478562299579868,-0.003516129839091847,0.00032037612815457423,-0.031103515625,-0.0071777343750000005,9.840673828125
1762674186080913437,1762674186,80913437,0.0022384030572227633,-0.000988512515113618,-0.7593775120667118,0.6506456843491177,0.0028753775827831947,-0.0013856273651334998,0.000853001746644037,-0.031103515625,0.00478515625,9.8035888671875
1762674186100994069,1762674186,100994069,0.0022384030572227633,-0.000988512515113618,-0.7593775120667118,0.6506456843491177,0.0016769699411815313,0.0007448751088248474,-0.0008780315134470891,-0.019140625,-0.013159179687500001,9.8179443359375
1762674186120943403,1762674186,120943403,0.002165701845206586,-0.0010506832376380418,-0.7593150663059957,0.65071870718535,0.0012775007273143101,-0.002184565792867942,0.00018721972353183647,-0.022729492187500002,-0.0179443359375,9.792822265625
1762674186140962115,1762674186,140962115,0.002165701845206586,-0.0010506832376380418,-0.7593150663059957,0.65071870718535,0.0008780315134470891,-0.0011193145558890164,0.0005866889373990576,-0.014355468750000001,-0.00478515625,9.784448242187501
1762674186160917977,1762674186,160917977,0.002165701845206586,-0.0010506832376380418,-0.7593150663059957,0.65071870718535,0.0016769699411815313,-0.0013856273651334998,-0.00021224949033538462,-0.022729492187500002,-0.013159179687500001,9.771289062500001
1762674186180994609,1762674186,180994609,0.002165701845206586,-0.0010506832376380418,-0.7593150663059957,0.65071870718535,0.0042069416290070995,0.0006117187042026058,-0.00021224949033538462,-0.0059814453125,0.002392578125,9.7820556640625
1762674186201057258,1762674186,201057258,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,0.0010111879180698267,-0.0015187837697562376,0.0007198453420217953,-0.008374023437500001,-0.002392578125,9.7868408203125
1762674186220989567,1762674186,220989567,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,0.0030085339874054364,0.0006117187042026058,0.0004535325327768159,0.0,0.0011962890625,9.8059814453125
1762674186240968470,1762674186,240968470,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,0.0012775007273143101,0.0016769699411815313,-0.00021224949033538462,0.0059814453125,0.019140625,9.8
1762674186261046350,1762674186,261046350,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,-0.00018721972353183647,0.0011443443226920684,-0.00021224949033538462,0.014355468750000001,0.0095703125,9.825122070312501
1762674186280900003,1762674186,280900003,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,-0.0005866889373990576,0.0007448751088248474,0.0020514093882457005,0.008374023437500001,0.016748046875000002,9.850244140625001
1762674186301092093,1762674186,301092093,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,0.0010111879180698267,-0.0005866889373990576,0.0016519401743784793,0.011962890625,0.00478515625,9.856225585937501
1762674186321024243,1762674186,321024243,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,-0.0007198453420217953,0.00021224949033538462,-0.000478562299579868,0.02392578125,-0.002392578125,9.893310546875
1762674186341074571,1762674186,341074571,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,7.909308571264688e-05,0.0003454058949576263,0.0019182529836234586,0.013159179687500001,-0.00478515625,9.907666015625
1762674186361194916,1762674186,361194916,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,0.0007448751088248474,0.0003454058949576263,-7.909308571264688e-05,0.0322998046875,-0.0179443359375,9.928002929687501
1762674186380946295,1762674186,380946295,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,0.00021224949033538462,-0.0011193145558890164,0.001252470960511258,0.035888671875,-0.0095703125,9.8753662109375
1762674186401092592,1762674186,401092592,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,-0.001785096579000721,-0.000853001746644037,5.40633189095948e-05,0.020336914062500003,-0.0011962890625,9.8634033203125
1762674186421112904,1762674186,421112904,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,0.0003454058949576263,-0.0024508786021129212,0.00032037612815457423,0.03828125,-0.013159179687500001,9.855029296875001
1762674186440995965,1762674186,440995965,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,0.0019432827504265106,-0.0011193145558890164,0.0004535325327768159,0.02392578125,0.0,9.861010742187501
1762674186461074997,1762674186,461074997,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,-0.0009861581512662786,-0.0007198453420217953,-7.909308571264688e-05,0.014355468750000001,0.0095703125,9.872973632812501
1762674186480924489,1762674186,480924489,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,0.0024759083689159735,7.909308571264688e-05,5.40633189095948e-05,0.011962890625,0.014355468750000001,9.8514404296875
1762674186501081219,1762674186,501081219,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,0.0015438135365592896,0.0006117187042026058,-0.0007448751088248474,0.0107666015625,0.0107666015625,9.850244140625001
1762674186520983768,1762674186,520983768,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,0.0007448751088248474,-0.0011193145558890164,5.40633189095948e-05,0.0035888671875000003,0.0071777343750000005,9.80478515625
1762674186540898798,1762674186,540898798,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,0.0008780315134470891,7.909308571264688e-05,0.0007198453420217953,-0.002392578125,0.021533203125,9.838281250000001
1762674186560911653,1762674186,560911653,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,0.0020764391550487523,-0.00032037612815457423,0.0009861581512662786,0.013159179687500001,0.0251220703125,9.82392578125
1762674186580896444,1762674186,580896444,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,0.001810126345804269,0.0015438135365592896,0.0004535325327768159,0.0,0.014355468750000001,9.838281250000001
1762674186603645478,1762674186,603645478,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,0.001410657131937048,-0.000853001746644037,0.0011193145558890164,0.0095703125,0.008374023437500001,9.864599609375
1762674186621010604,1762674186,621010604,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,0.001810126345804269,0.0006117187042026058,0.0019182529836234586,0.008374023437500001,0.020336914062500003,9.862207031250001
1762674186641547661,1762674186,641547661,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,0.0015438135365592896,0.0012775007273143101,0.0015187837697562376,0.011962890625,0.002392578125,9.8753662109375
1762674186661026906,1762674186,661026906,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,0.00021224949033538462,-0.001252470960511258,0.00032037612815457423,0.0155517578125,-0.0059814453125,9.868188476562501
1762674186680971248,1762674186,680971248,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,0.002742221178160953,-0.0005866889373990576,0.00032037612815457423,0.020336914062500003,-0.0035888671875000003,9.8777587890625
1762674186701174475,1762674186,701174475,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,7.909308571264688e-05,0.0016769699411815313,0.0009861581512662786,0.020336914062500003,-0.0071777343750000005,9.8705810546875
1762674186721241571,1762674186,721241571,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,-0.0005866889373990576,0.0015438135365592896,0.0013856273651334998,0.022729492187500002,-0.0095703125,9.8753662109375
1762674186744792637,1762674186,744792637,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,0.0024759083689159735,0.0007448751088248474,0.001785096579000721,0.019140625,-0.021533203125,9.8634033203125
1762674186761088014,1762674186,761088014,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,0.0010111879180698267,-0.0007198453420217953,0.0013856273651334998,0.0275146484375,-0.0095703125,9.87177734375
1762674186780936162,1762674186,780936162,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,-5.40633189095948e-05,0.0015438135365592896,5.40633189095948e-05,0.016748046875000002,-0.011962890625,9.859814453125
1762674186801022363,1762674186,801022363,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,-0.00032037612815457423,-0.00018721972353183647,-0.00021224949033538462,0.028710937500000002,0.0,9.855029296875001
1762674186820928720,1762674186,820928720,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,0.0006117187042026058,-0.001785096579000721,-0.0003454058949576263,0.021533203125,-0.00478515625,9.843066406250001
1762674186841011721,1762674186,841011721,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,0.0003454058949576263,7.909308571264688e-05,0.001252470960511258,0.0155517578125,0.013159179687500001,9.82392578125
1762674186860874333,1762674186,860874333,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,0.0010111879180698267,0.00021224949033538462,-0.001410657131937048,0.021533203125,0.0179443359375,9.840673828125
1762674186880797363,1762674186,880797363,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,-0.0005866889373990576,0.0007448751088248474,-7.909308571264688e-05,0.013159179687500001,0.019140625,9.8466552734375
1762674186901057679,1762674186,901057679,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,-5.40633189095948e-05,0.0016769699411815313,0.0016519401743784793,0.02392578125,0.029907226562500003,9.850244140625001
1762674186920794209,1762674186,920794209,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,0.0015438135365592896,0.0006117187042026058,-0.0006117187042026058,0.014355468750000001,0.008374023437500001,9.866992187500001
1762674186941002588,1762674186,941002588,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,0.0010111879180698267,0.0016769699411815313,5.40633189095948e-05,0.0095703125,0.0095703125,9.880151367187501
1762674186960819183,1762674186,960819183,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,-0.0011193145558890164,-0.001252470960511258,-0.00021224949033538462,0.0071777343750000005,0.022729492187500002,9.8777587890625
1762674186980863591,1762674186,980863591,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,0.0008780315134470891,-0.00032037612815457423,0.002184565792867942,-0.014355468750000001,0.0107666015625,9.866992187500001
1762674187000973312,1762674187,973312,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,7.909308571264688e-05,-0.0007198453420217953,0.00018721972353183647,-0.0011962890625,0.0095703125,9.8777587890625
1762674187021156859,1762674187,21156859,0.0020929058539524126,-0.0011130685528433833,-0.7593149950665894,0.6507189247981869,0.0011443443226920684,-0.00032037612815457423,5.40633189095948e-05,-0.016748046875000002,0.0155517578125,9.844262695312501
1762674187041065680,1762674187,41065680,0.0020201098434614708,-0.0011754538578185715,-0.7593149168481396,0.6507191364301125,-5.40633189095948e-05,-0.0016519401743784793,-0.0003454058949576263,0.0011962890625,0.0071777343750000005,9.8478515625
1762674187060854019,1762674187,60854019,0.0020201098434614708,-0.0011754538578185715,-0.7593149168481396,0.6507191364301125,7.909308571264688e-05,7.909308571264688e-05,0.0007198453420217953,-0.008374023437500001,0.0059814453125,9.835888671875
1762674187080890843,1762674187,80890843,0.0020201098434614708,-0.0011754538578185715,-0.7593149168481396,0.6507191364301125,0.0003454058949576263,0.0012775007273143101,0.001785096579000721,-0.0035888671875000003,-0.0095703125,9.843066406250001
1762674187101056533,1762674187,101056533,0.0020201098434614708,-0.0011754538578185715,-0.7593149168481396,0.6507191364301125,0.0012775007273143101,-0.0016519401743784793,0.0013856273651334998,-0.002392578125,-0.011962890625,9.849047851562501
1762674187120985642,1762674187,120985642,0.0020201098434614708,-0.0011754538578185715,-0.7593149168481396,0.6507191364301125,-5.40633189095948e-05,0.0003454058949576263,0.00018721972353183647,-0.0035888671875000003,0.0011962890625,9.85263671875
1762674187141296359,1762674187,141296359,0.0020201098434614708,-0.0011754538578185715,-0.7593149168481396,0.6507191364301125,-5.40633189095948e-05,0.00021224949033538462,-0.0011443443226920684,-0.0071777343750000005,-0.013159179687500001,9.8586181640625
1762674187160885463,1762674187,160885463,0.0020201098434614708,-0.0011754538578185715,-0.7593149168481396,0.6507191364301125,0.0007448751088248474,0.0003454058949576263,-7.909308571264688e-05,0.0035888671875000003,-0.00478515625,9.861010742187501
1762674187180929870,1762674187,180929870,0.0020201098434614708,-0.0011754538578185715,-0.7593149168481396,0.6507191364301125,0.0003454058949576263,0.0007448751088248474,-0.000478562299579868,0.002392578125,0.002392578125,9.8705810546875
1762674187201019015,1762674187,201019015,0.0020201098434614708,-0.0011754538578185715,-0.7593149168481396,0.6507191364301125,0.0007448751088248474,7.909308571264688e-05,-7.909308571264688e-05,-0.0059814453125,0.0035888671875000003,9.8753662109375
1762674187220998238,1762674187,220998238,0.0020201098434614708,-0.0011754538578185715,-0.7593149168481396,0.6507191364301125,0.0011443443226920684,0.0012775007273143101,5.40633189095948e-05,0.0071777343750000005,0.0095703125,9.864599609375
1762674187241022613,1762674187,241022613,0.0020201098434614708,-0.0011754538578185715,-0.7593149168481396,0.6507191364301125,0.001410657131937048,0.0003454058949576263,0.0004535325327768159,-0.00478515625,0.019140625,9.869384765625
1762674187260903786,1762674187,260903786,0.0020201098434614708,-0.0011754538578185715,-0.7593149168481396,0.6507191364301125,0.0015438135365592896,-0.0011193145558890164,0.0004535325327768159,-0.0059814453125,0.014355468750000001,9.845458984375
1762674187280952674,1762674187,280952674,0.0019473138144032213,-0.0012378391519898852,-0.759314831650647,0.6507193420811246,-0.000853001746644037,-0.0016519401743784793,-0.00021224949033538462,-0.014355468750000001,0.0071777343750000005,9.8586181640625
1762674187301065563,1762674187,301065563,0.0019474324782518147,-0.0012376524555038283,-0.759252443088945,0.6507921353140419,0.0020764391550487523,-0.000853001746644037,-0.0003454058949576263,-0.0107666015625,0.0107666015625,9.843066406250001
1762674187321362808,1762674187,321362808,0.0019474324782518147,-0.0012376524555038283,-0.759252443088945,0.6507921353140419,0.0011443443226920684,0.00021224949033538462,-0.0003454058949576263,-0.008374023437500001,0.020336914062500003,9.8418701171875
1762674187340985384,1762674187,340985384,0.0019474324782518147,-0.0012376524555038283,-0.759252443088945,0.6507921353140419,-0.0009861581512662786,0.001410657131937048,-7.909308571264688e-05,-0.016748046875000002,0.0071777343750000005,9.859814453125
1762674187360899261,1762674187,360899261,0.0019474324782518147,-0.0012376524555038283,-0.759252443088945,0.6507921353140419,0.0008780315134470891,0.0003454058949576263,0.0004535325327768159,-0.008374023437500001,0.0107666015625,9.8478515625
1762674187380897108,1762674187,380897108,0.0019474324782518147,-0.0012376524555038283,-0.759252443088945,0.6507921353140419,0.0012775007273143101,-0.0013856273651334998,0.0019182529836234586,-0.0095703125,0.0011962890625,9.8466552734375
1762674187400979692,1762674187,400979692,0.0019474324782518147,-0.0012376524555038283,-0.759252443088945,0.6507921353140419,-5.40633189095948e-05,-0.0011193145558890164,0.001252470960511258,-0.039477539062500004,-0.0011962890625,9.856225585937501
1762674187420976323,1762674187,420976323,0.0019474324782518147,-0.0012376524555038283,-0.759252443088945,0.6507921353140419,0.0016769699411815313,-0.0007198453420217953,0.00018721972353183647,-0.18063964843750002,0.0155517578125,9.972265625
1762674187441095133,1762674187,441095133,0.001885040418366042,-0.0011648622076910172,-0.7592525582546097,0.6507923190254234,0.0024759083689159735,-0.0033829734344696053,5.40633189095948e-05,-0.25959472656250004,-0.020336914062500003,10.0906982421875
1762674187460960465,1762674187,460960465,0.0018122503338723508,-0.0012272544777756488,-0.7592524720405378,0.6507925117082298,0.0019432827504265106,-0.004714537480693511,0.0015187837697562376,-0.2763427734375,-0.0275146484375,9.96748046875
1762674187480910919,1762674187,480910919,0.00187464241256532,-0.0013000447170363055,-0.7592523508932681,0.6507923349753008,0.0020764391550487523,-0.004581381076071269,0.000853001746644037,-0.21054687500000002,0.0095703125,9.922021484375001
1762674187501137506,1762674187,501137506,0.001801852329648544,-0.0013624369666197646,-0.7592522517191237,0.6507925286549735,0.0034080032012726576,-0.004181911862204048,0.0007198453420217953,-0.17585449218750002,0.0071777343750000005,9.83349609375
1762674187521124505,1762674187,521124505,0.001801852329648544,-0.0013624369666197646,-0.7592522517191237,0.6507925286549735,7.909308571264688e-05,-0.004581381076071269,0.0011193145558890164,-0.1435546875,0.0011962890625,9.749755859375
1762674187541060783,1762674187,541060783,0.0017290622301705172,-0.0014248292036807431,-0.7592521455665121,0.6507927163530584,0.0019432827504265106,-0.0015187837697562376,0.00018721972353183647,-0.10886230468750001,0.0155517578125,9.724633789062501
1762674187561030949,1762674187,561030949,0.0017290622301705172,-0.0014248292036807431,-0.7592521455665121,0.6507927163530584,-0.00018721972353183647,-0.002184565792867942,0.00018721972353183647,-0.11962890625000001,0.0155517578125,9.711474609375001
1762674187580928443,1762674187,580928443,0.001656272114800271,-0.00148722142764578,-0.7592520324354347,0.6507928980695535,0.0016769699411815313,-0.001252470960511258,-0.0003454058949576263,-0.12919921875,0.0095703125,9.773681640625
1762674187601021619,1762674187,601021619,0.001656272114800271,-0.00148722142764578,-0.7592520324354347,0.6507928980695535,0.0012775007273143101,0.0003454058949576263,-0.0010111879180698267,-0.13996582031250002,0.026318359375000003,9.7700927734375
1762674187620941705,1762674187,620941705,0.001656272114800271,-0.00148722142764578,-0.7592520324354347,0.6507928980695535,0.0008780315134470891,0.002742221178160953,0.0013856273651334998,-0.165087890625,-0.0011962890625,9.8418701171875
1762674187640973344,1762674187,640973344,0.001656272114800271,-0.00148722142764578,-0.7592520324354347,0.6507928980695535,0.0020764391550487523,0.0012775007273143101,0.001252470960511258,-0.184228515625,-0.0011962890625,9.866992187500001
1762674187660926391,1762674187,660926391,0.001656272114800271,-0.00148722142764578,-0.7592520324354347,0.6507928980695535,0.0012775007273143101,-0.00018721972353183647,0.0007198453420217953,-0.19738769531250003,0.0035888671875000003,9.895703125
1762674187680897485,1762674187,680897485,0.001656272114800271,-0.00148722142764578,-0.7592520324354347,0.6507928980695535,0.0003454058949576263,0.000478562299579868,0.00032037612815457423,-0.2141357421875,-0.00478515625,9.9303955078125
1762674187701032839,1762674187,701032839,0.001656272114800271,-0.00148722142764578,-0.7592520324354347,0.6507928980695535,0.002742221178160953,-0.0019182529836234586,0.000853001746644037,-0.2069580078125,-0.0071777343750000005,9.902880859375001
1762674187721032157,1762674187,721032157,0.001656272114800271,-0.00148722142764578,-0.7592520324354347,0.6507928980695535,0.0015438135365592896,-0.0027171914113579007,0.0004535325327768159,-0.1902099609375,0.0059814453125,9.8992919921875
1762674187741066069,1762674187,741066069,0.0015834819842068363,-0.0015496136379414135,-0.7592519123258925,0.6507930738044575,0.0019432827504265106,-0.0028503478159801424,-0.0006117187042026058,-0.22250976562500002,-0.0035888671875000003,9.88134765625
1762674187760906025,1762674187,760906025,0.0015106918390592444,-0.0016120058339941811,-0.7592517852378865,0.6507932435577685,0.0019432827504265106,-0.005114006694560732,0.0009861581512662786,-0.22490234375,-0.0035888671875000003,9.8478515625
1762674187780961377,1762674187,780961377,0.0015106918390592444,-0.0016120058339941811,-0.7592517852378865,0.6507932435577685,0.0003454058949576263,-0.004181911862204048,0.0004535325327768159,-0.2260986328125,-0.0011962890625,9.8478515625
1762674187801132411,1762674187,801132411,0.0015002938463039071,-0.0017471881737388876,-0.7592514871560827,0.6507932664857073,0.0010111879180698267,-0.002184565792867942,-0.0008780315134470891,-0.22729492187500003,-0.019140625,9.807177734375001
1762674187820977775,1762674187,820977775,0.0015002938463039071,-0.0017471881737388876,-0.7592514871560827,0.6507932664857073,0.0020764391550487523,-0.0015187837697562376,5.40633189095948e-05,-0.19260253906250002,-0.0107666015625,9.8
1762674187840993959,1762674187,840993959,0.0015002938463039071,-0.0017471881737388876,-0.7592514871560827,0.6507932664857073,0.0006117187042026058,-0.0005866889373990576,0.0015187837697562376,-0.18781738281250002,-0.013159179687500001,9.801196289062501
1762674187860870876,1762674187,860870876,0.0015002938463039071,-0.0017471881737388876,-0.7592514871560827,0.6507932664857073,0.0030085339874054364,0.000478562299579868,-0.0011443443226920684,-0.141162109375,-0.0059814453125,9.7700927734375
1762674187880936564,1762674187,880936564,0.0015002938463039071,-0.0017471881737388876,-0.7592514871560827,0.6507932664857073,0.0006117187042026058,0.0024759083689159735,0.0005866889373990576,-0.0921142578125,0.022729492187500002,9.7820556640625
1762674187901008684,1762674187,901008684,0.0015002938463039071,-0.0017471881737388876,-0.7592514871560827,0.6507932664857073,0.0008780315134470891,0.0019432827504265106,-0.0003454058949576263,-0.10288085937500001,0.014355468750000001,9.783251953125001
1762674187921006019,1762674187,921006019,0.0015002938463039071,-0.0017471881737388876,-0.7592514871560827,0.6507932664857073,0.0015438135365592896,0.003541159605895395,-7.909308571264688e-05,-0.0442626953125,0.021533203125,9.797607421875
1762674187940986394,1762674187,940986394,0.0015004613439741287,-0.0017470443311346602,-0.7591890915074703,0.6508660536453889,0.000478562299579868,0.0030085339874054364,0.00018721972353183647,-0.0011962890625,0.0251220703125,9.8418701171875
1762674187961022865,1762674187,961022865,0.0015004613439741287,-0.0017470443311346602,-0.7591890915074703,0.6508660536453889,-5.40633189095948e-05,0.004073785224384858,0.0004535325327768159,0.07177734375,0.02392578125,9.819140625000001
1762674187981342990,1762674187,981342990,0.0015004613439741287,-0.0017470443311346602,-0.7591890915074703,0.6508660536453889,0.0020764391550487523,0.0042069416290070995,-7.909308571264688e-05,0.10288085937500001,0.026318359375000003,9.869384765625
1762674188001117025,1762674188,1117025,0.0015732455050413336,-0.0016846451848656413,-0.7591892315719044,0.6508658829086399,0.00220959555967149,0.0038074724151398783,0.001252470960511258,0.165087890625,0.033496093750000004,9.8394775390625
1762674188020985686,1762674188,20985686,0.0015732455050413336,-0.0016846451848656413,-0.7591892315719044,0.6508658829086399,0.0007448751088248474,0.003541159605895395,-7.909308571264688e-05,0.19260253906250002,0.019140625,9.8634033203125
1762674188040952652,1762674188,40952652,0.0015732455050413336,-0.0016846451848656413,-0.7591892315719044,0.6508658829086399,0.001410657131937048,0.0038074724151398783,0.000853001746644037,0.22968750000000002,0.021533203125,9.8657958984375
1762674188060903906,1762674188,60903906,0.0016460296516484672,-0.0016222460231126506,-0.7591893646584509,0.6508657061896287,0.0024759083689159735,0.003274846796650416,-0.00021224949033538462,0.27155761718750004,0.0059814453125,9.874169921875001
1762674188080960378,1762674188,80960378,0.0016460296516484672,-0.0016222460231126506,-0.7591893646584509,0.6508657061896287,0.0026090647735387113,0.0026090647735387113,0.0015187837697562376,0.3146240234375,-0.00478515625,9.902880859375001
1762674188101051827,1762674188,101051827,0.0016460296516484672,-0.0016222460231126506,-0.7591893646584509,0.6508657061896287,-0.0007198453420217953,0.0030085339874054364,5.40633189095948e-05,0.356494140625,0.0,9.8753662109375
1762674188121006537,1762674188,121006537,0.0017188137831265534,-0.0015598468464492132,-0.7591894907671085,0.650865523488357,0.0026090647735387113,0.003274846796650416,0.0011193145558890164,0.366064453125,-0.002392578125,9.920825195312501
1762674188140963135,1762674188,140963135,0.0017812128619565963,-0.0016326310461077889,-0.7591893377341868,0.6508653557129419,0.0020764391550487523,0.0011443443226920684,5.40633189095948e-05,0.41870117187500006,-0.00478515625,9.888525390625
1762674188160918773,1762674188,160918773,0.0017812128619565963,-0.0016326310461077889,-0.7591893377341868,0.6508653557129419,0.0028753775827831947,0.0038074724151398783,-0.0008780315134470891,0.55029296875,-0.011962890625,9.8035888671875
1762674188180940013,1762674188,180940013,0.001853996959212904,-0.0015702318668153715,-0.7591894628472228,0.6508651600515312,0.003940628819762616,0.003940628819762616,0.00018721972353183647,0.672314453125,0.022729492187500002,9.7330078125
1762674188201035142,1762674188,201035142,0.001853996959212904,-0.0015702318668153715,-0.7591894628472228,0.6508651600515312,0.003141690392028174,0.00513903646136428,0.001252470960511258,0.7907470703125,0.00478515625,9.697119140625
1762674188221029021,1762674188,221029021,0.0019267810394286876,-0.0015078326730905817,-0.7591895809823689,0.6508649584078646,0.0024759083689159735,0.006870069721455405,0.000853001746644037,0.8960205078125001,0.0071777343750000005,9.658837890625001
